date,ticker,close,volume
2025-08-01,A0150,11.9940,1006050
2025-08-04,A0150,12.0160,1006850
2025-08-05,A0150,12.0380,1007650
2025-08-06,A0150,12.0600,1008450
2025-08-07,A0150,12.0820,1009250
2025-08-08,A0150,12.1040,1010050
2025-08-11,A0150,12.1260,1010850
2025-08-12,A0150,12.1480,1011650
2025-08-13,A0150,12.1700,1012450
2025-08-14,A0150,12.1920,1013250
2025-08-15,A0150,12.2140,1014050
2025-08-18,A0150,12.2360,1014850
2025-08-19,A0150,12.2580,1015650
2025-08-20,A0150,12.2800,1016450
2025-08-21,A0150,12.3020,1017250
2025-08-22,A0150,12.3240,1018050
2025-08-25,A0150,12.3460,1018850
2025-08-26,A0150,12.3680,1019650
2025-08-27,A0150,12.3900,1020450
2025-08-28,A0150,12.4120,1021250
2025-08-29,A0150,12.4340,1022050
2025-09-01,A0150,12.4560,1022850
2025-09-02,A0150,12.4780,1023650
2025-09-03,A0150,12.5000,1024450
2025-09-04,A0150,12.5220,1025250
2025-09-05,A0150,12.5440,1026050
2025-09-08,A0150,12.5660,1026850
2025-09-09,A0150,12.5880,1027650
2025-09-10,A0150,12.6100,1028450
2025-09-11,A0150,12.6320,1029250
2025-09-12,A0150,12.6540,1030050
2025-09-15,A0150,12.6760,1030850
2025-09-16,A0150,12.6980,1031650
2025-09-17,A0150,12.7200,1032450
2025-09-18,A0150,12.7420,1033250
2025-09-19,A0150,12.7640,1034050
2025-09-22,A0150,12.7860,1034850
2025-09-23,A0150,12.8080,1035650
2025-09-24,A0150,12.8300,1036450
2025-09-25,A0150,12.8520,1037250
2025-09-26,A0150,12.8740,1038050
2025-09-29,A0150,12.8960,1038850
2025-09-30,A0150,12.9180,1039650
2025-10-01,A0150,12.9400,1040450
2025-10-02,A0150,12.9620,1041250
2025-10-03,A0150,12.9840,1042050
2025-10-06,A0150,13.0060,1042850
2025-10-07,A0150,13.0280,1043650
2025-10-08,A0150,13.0500,1044450
2025-10-09,A0150,13.0720,1045250
2025-10-10,A0150,13.0940,1046050
2025-10-13,A0150,13.1160,1046850
2025-10-14,A0150,13.1380,1047650
2025-10-15,A0150,13.1600,1048450
2025-10-16,A0150,13.1820,1049250
2025-10-17,A0150,13.2040,1050050
2025-10-20,A0150,13.2260,1050850
2025-10-21,A0150,13.2480,1051650
2025-10-22,A0150,13.2700,1052450
2025-10-23,A0150,13.2920,1053250
2025-10-24,A0150,13.3140,1054050
2025-10-27,A0150,13.3360,1054850
2025-10-28,A0150,13.3580,1055650
2025-10-29,A0150,13.3800,1056450
2025-10-30,A0150,13.4020,1057250
2025-10-31,A0150,13.4240,1058050
2025-11-03,A0150,13.4460,1058850
2025-11-04,A0150,13.4680,1059650
2025-11-05,A0150,13.4900,1060450
2025-11-06,A0150,13.5120,1061250
2025-11-07,A0150,13.5340,1062050
2025-11-10,A0150,13.5560,1062850
2025-11-11,A0150,13.5780,1063650
2025-11-12,A0150,13.6000,1064450
2025-11-13,A0150,13.6220,1065250
2025-11-14,A0150,13.6440,1066050
2025-11-17,A0150,13.6660,1066850
2025-11-18,A0150,13.6880,1067650
2025-11-19,A0150,13.7100,1068450
2025-11-20,A0150,13.7320,1069250
2025-11-21,A0150,13.7540,1070050
2025-11-24,A0150,13.7760,1070850
2025-11-25,A0150,13.7980,1071650
2025-11-26,A0150,13.8200,1072450
2025-11-27,A0150,13.8420,1073250
2025-11-28,A0150,13.8640,1074050
2025-12-01,A0150,13.8860,1074850
2025-12-02,A0150,13.9080,1075650
2025-12-03,A0150,13.9300,1076450
2025-12-04,A0150,13.9520,1077250
2025-12-05,A0150,13.9740,1078050
2025-12-08,A0150,13.9960,1078850
2025-12-09,A0150,14.0180,1079650
2025-12-10,A0150,14.0400,1080450
2025-12-11,A0150,14.0620,1081250
2025-12-12,A0150,14.0840,1082050
2025-12-15,A0150,14.1060,1082850
2025-12-16,A0150,14.1280,1083650
2025-12-17,A0150,14.1500,1084450
2025-12-18,A0150,14.1720,1085250
2025-12-19,A0150,14.1940,1086050
2025-12-22,A0150,14.2160,1086850
2025-12-23,A0150,14.2380,1087650
2025-12-24,A0150,14.2600,1088450
2025-12-25,A0150,14.2820,1089250
2025-12-26,A0150,14.3040,1090050
2025-12-29,A0150,14.3260,1090850
2025-12-30,A0150,14.3480,1091650
2025-12-31,A0150,14.3700,1092450
2026-01-01,A0150,14.3920,1093250
2026-01-02,A0150,14.4140,1094050
2026-01-05,A0150,14.4360,1094850
2026-01-06,A0150,14.4580,1095650
2026-01-07,A0150,14.4800,1096450
2026-01-08,A0150,14.5020,1097250
2026-01-09,A0150,14.5240,1098050
2026-01-12,A0150,14.5460,1098850
2026-01-13,A0150,14.5680,1099650
2026-01-14,A0150,14.5900,1100450
2026-01-15,A0150,14.6120,1101250
2026-01-16,A0150,14.6340,1102050
2026-01-19,A0150,14.6560,1102850
2026-01-20,A0150,14.6780,1103650
2025-07-23,A0151,12.0000,1000000
2025-07-24,A0151,12.0230,1000800
2025-07-25,A0151,12.0460,1001600
2025-07-28,A0151,12.0690,1002400
2025-07-29,A0151,12.0920,1003200
2025-07-30,A0151,12.1150,1004000
2025-07-31,A0151,12.1380,1004800
2025-08-01,A0151,12.1610,1005600
2025-08-04,A0151,12.1840,1006400
2025-08-05,A0151,12.2070,1007200
2025-08-06,A0151,12.2300,1008000
2025-08-07,A0151,12.2530,1008800
2025-08-08,A0151,12.2760,1009600
2025-08-11,A0151,12.2990,1010400
2025-08-12,A0151,12.3220,1011200
2025-08-13,A0151,12.3450,1012000
2025-08-14,A0151,12.3680,1012800
2025-08-15,A0151,12.3910,1013600
2025-08-18,A0151,12.4140,1014400
2025-08-19,A0151,12.4370,1015200
2025-08-20,A0151,12.4600,1016000
2025-08-21,A0151,12.4830,1016800
2025-08-22,A0151,12.5060,1017600
2025-08-25,A0151,12.5290,1018400
2025-08-26,A0151,12.5520,1019200
2025-08-27,A0151,12.5750,1020000
2025-08-28,A0151,12.5980,1020800
2025-08-29,A0151,12.6210,1021600
2025-09-01,A0151,12.6440,1022400
2025-09-02,A0151,12.6670,1023200
2025-09-03,A0151,12.6900,1024000
2025-09-04,A0151,12.7130,1024800
2025-09-05,A0151,12.7360,1025600
2025-09-08,A0151,12.7590,1026400
2025-09-09,A0151,12.7820,1027200
2025-09-10,A0151,12.8050,1028000
2025-09-11,A0151,12.8280,1028800
2025-09-12,A0151,12.8510,1029600
2025-09-15,A0151,12.8740,1030400
2025-09-16,A0151,12.8970,1031200
2025-09-17,A0151,12.9200,1032000
2025-09-18,A0151,12.9430,1032800
2025-09-19,A0151,12.9660,1033600
2025-09-22,A0151,12.9890,1034400
2025-09-23,A0151,13.0120,1035200
2025-09-24,A0151,13.0350,1036000
2025-09-25,A0151,13.0580,1036800
2025-09-26,A0151,13.0810,1037600
2025-09-29,A0151,13.1040,1038400
2025-09-30,A0151,13.1270,1039200
2025-10-01,A0151,13.1500,1040000
2025-10-02,A0151,13.1730,1040800
2025-10-03,A0151,13.1960,1041600
2025-10-06,A0151,13.2190,1042400
2025-10-07,A0151,13.2420,1043200
2025-10-08,A0151,13.2650,1044000
2025-10-09,A0151,13.2880,1044800
2025-10-10,A0151,13.3110,1045600
2025-10-13,A0151,13.3340,1046400
2025-10-14,A0151,13.3570,1047200
2025-10-15,A0151,13.3800,1048000
2025-10-16,A0151,13.4030,1048800
2025-10-17,A0151,13.4260,1049600
2025-10-20,A0151,13.4490,1050400
2025-10-21,A0151,13.4720,1051200
2025-10-22,A0151,13.4950,1052000
2025-10-23,A0151,13.5180,1052800
2025-10-24,A0151,13.5410,1053600
2025-10-27,A0151,13.5640,1054400
2025-10-28,A0151,13.5870,1055200
2025-10-29,A0151,13.6100,1056000
2025-10-30,A0151,13.6330,1056800
2025-10-31,A0151,13.6560,1057600
2025-11-03,A0151,13.6790,1058400
2025-11-04,A0151,13.7020,1059200
2025-11-05,A0151,13.7250,1060000
2025-11-06,A0151,13.7480,1060800
2025-11-07,A0151,13.7710,1061600
2025-11-10,A0151,13.7940,1062400
2025-11-11,A0151,13.8170,1063200
2025-11-12,A0151,13.8400,1064000
2025-11-13,A0151,13.8630,1064800
2025-11-14,A0151,13.8860,1065600
2025-11-17,A0151,13.9090,1066400
2025-11-18,A0151,13.9320,1067200
2025-11-19,A0151,13.9550,1068000
2025-11-20,A0151,13.9780,1068800
2025-11-21,A0151,14.0010,1069600
2025-11-24,A0151,14.0240,1070400
2025-11-25,A0151,14.0470,1071200
2025-11-26,A0151,14.0700,1072000
2025-11-27,A0151,14.0930,1072800
2025-11-28,A0151,14.1160,1073600
2025-12-01,A0151,14.1390,1074400
2025-12-02,A0151,14.1620,1075200
2025-12-03,A0151,14.1850,1076000
2025-12-04,A0151,14.2080,1076800
2025-12-05,A0151,14.2310,1077600
2025-12-08,A0151,14.2540,1078400
2025-12-09,A0151,14.2770,1079200
2025-12-10,A0151,14.3000,1080000
2025-12-11,A0151,14.3230,1080800
2025-12-12,A0151,14.3460,1081600
2025-12-15,A0151,14.3690,1082400
2025-12-16,A0151,14.3920,1083200
2025-12-17,A0151,14.4150,1084000
2025-12-18,A0151,14.4380,1084800
2025-12-19,A0151,14.4610,1085600
2025-12-22,A0151,14.4840,1086400
2025-12-23,A0151,14.5070,1087200
2025-12-24,A0151,14.5300,1088000
2025-12-25,A0151,14.5530,1088800
2025-12-26,A0151,14.5760,1089600
2025-12-29,A0151,14.5990,1090400
2025-12-30,A0151,14.6220,1091200
2025-12-31,A0151,14.6450,1092000
2026-01-01,A0151,14.6680,1092800
2026-01-02,A0151,14.6910,1093600
2026-01-05,A0151,14.7140,1094400
2026-01-06,A0151,14.7370,1095200
2026-01-07,A0151,14.7600,1096000
2026-01-08,A0151,14.7830,1096800
2026-01-09,A0151,14.8060,1097600
2026-01-12,A0151,14.8290,1098400
2026-01-13,A0151,14.8520,1099200
2026-01-14,A0151,14.8750,1100000
2026-01-15,A0151,14.8980,1100800
2026-01-16,A0151,14.9210,1101600
2026-01-19,A0151,14.9440,1102400
2026-01-20,A0151,14.9670,1103200
2025-07-23,A0152,12.2100,1000050
2025-07-24,A0152,12.2340,1000850
2025-07-25,A0152,12.2580,1001650
2025-07-28,A0152,12.2820,1002450
2025-07-29,A0152,12.3060,1003250
2025-07-30,A0152,12.3300,1004050
2025-07-31,A0152,12.3540,1004850
2025-08-01,A0152,12.3780,1005650
2025-08-04,A0152,12.4020,1006450
2025-08-05,A0152,12.4260,1007250
2025-08-06,A0152,12.4500,1008050
2025-08-07,A0152,12.4740,1008850
2025-08-08,A0152,12.4980,1009650
2025-08-11,A0152,12.5220,1010450
2025-08-12,A0152,12.5460,1011250
2025-08-13,A0152,12.5700,1012050
2025-08-14,A0152,12.5940,1012850
2025-08-15,A0152,12.6180,1013650
2025-08-18,A0152,12.6420,1014450
2025-08-19,A0152,12.6660,1015250
2025-08-20,A0152,12.6900,1016050
2025-08-21,A0152,12.7140,1016850
2025-08-22,A0152,12.7380,1017650
2025-08-25,A0152,12.7620,1018450
2025-08-26,A0152,12.7860,1019250
2025-08-27,A0152,12.8100,1020050
2025-08-28,A0152,12.8340,1020850
2025-08-29,A0152,12.8580,1021650
2025-09-01,A0152,12.8820,1022450
2025-09-02,A0152,12.9060,1023250
2025-09-03,A0152,12.9300,1024050
2025-09-04,A0152,12.9540,1024850
2025-09-05,A0152,12.9780,1025650
2025-09-08,A0152,13.0020,1026450
2025-09-09,A0152,13.0260,1027250
2025-09-10,A0152,13.0500,1028050
2025-09-11,A0152,13.0740,1028850
2025-09-12,A0152,13.0980,1029650
2025-09-15,A0152,13.1220,1030450
2025-09-16,A0152,13.1460,1031250
2025-09-17,A0152,13.1700,1032050
2025-09-18,A0152,13.1940,1032850
2025-09-19,A0152,13.2180,1033650
2025-09-22,A0152,13.2420,1034450
2025-09-23,A0152,13.2660,1035250
2025-09-24,A0152,13.2900,1036050
2025-09-25,A0152,13.3140,1036850
2025-09-26,A0152,13.3380,1037650
2025-09-29,A0152,13.3620,1038450
2025-09-30,A0152,13.3860,1039250
2025-10-01,A0152,13.4100,1040050
2025-10-02,A0152,13.4340,1040850
2025-10-03,A0152,13.4580,1041650
2025-10-06,A0152,13.4820,1042450
2025-10-07,A0152,13.5060,1043250
2025-10-08,A0152,13.5300,1044050
2025-10-09,A0152,13.5540,1044850
2025-10-10,A0152,13.5780,1045650
2025-10-13,A0152,13.6020,1046450
2025-10-14,A0152,13.6260,1047250
2025-10-15,A0152,13.6500,1048050
2025-10-16,A0152,13.6740,1048850
2025-10-17,A0152,13.6980,1049650
2025-10-20,A0152,13.7220,1050450
2025-10-21,A0152,13.7460,1051250
2025-10-22,A0152,13.7700,1052050
2025-10-23,A0152,13.7940,1052850
2025-10-24,A0152,13.8180,1053650
2025-10-27,A0152,13.8420,1054450
2025-10-28,A0152,13.8660,1055250
2025-10-29,A0152,13.8900,1056050
2025-10-30,A0152,13.9140,1056850
2025-10-31,A0152,13.9380,1057650
2025-11-03,A0152,13.9620,1058450
2025-11-04,A0152,13.9860,1059250
2025-11-05,A0152,14.0100,1060050
2025-11-06,A0152,14.0340,1060850
2025-11-07,A0152,14.0580,1061650
2025-11-10,A0152,14.0820,1062450
2025-11-11,A0152,14.1060,1063250
2025-11-12,A0152,14.1300,1064050
2025-11-13,A0152,14.1540,1064850
2025-11-14,A0152,14.1780,1065650
2025-11-17,A0152,14.2020,1066450
2025-11-18,A0152,14.2260,1067250
2025-11-19,A0152,14.2500,1068050
2025-11-20,A0152,14.2740,1068850
2025-11-21,A0152,14.2980,1069650
2025-11-24,A0152,14.3220,1070450
2025-11-25,A0152,14.3460,1071250
2025-11-26,A0152,14.3700,1072050
2025-11-27,A0152,14.3940,1072850
2025-11-28,A0152,14.4180,1073650
2025-12-01,A0152,14.4420,1074450
2025-12-02,A0152,14.4660,1075250
2025-12-03,A0152,14.4900,1076050
2025-12-04,A0152,14.5140,1076850
2025-12-05,A0152,14.5380,1077650
2025-12-08,A0152,14.5620,1078450
2025-12-09,A0152,14.5860,1079250
2025-12-10,A0152,14.6100,1080050
2025-12-11,A0152,14.6340,1080850
2025-12-12,A0152,14.6580,1081650
2025-12-15,A0152,14.6820,1082450
2025-12-16,A0152,14.7060,1083250
2025-12-17,A0152,14.7300,1084050
2025-12-18,A0152,14.7540,1084850
2025-12-19,A0152,14.7780,1085650
2025-12-22,A0152,14.8020,1086450
2025-12-23,A0152,14.8260,1087250
2025-12-24,A0152,14.8500,1088050
2025-12-25,A0152,14.8740,1088850
2025-12-26,A0152,14.8980,1089650
2025-12-29,A0152,14.9220,1090450
2025-12-30,A0152,14.9460,1091250
2025-12-31,A0152,14.9700,1092050
2026-01-01,A0152,14.9940,1092850
2026-01-02,A0152,15.0180,1093650
2026-01-05,A0152,15.0420,1094450
2026-01-06,A0152,15.0660,1095250
2026-01-07,A0152,15.0900,1096050
2026-01-08,A0152,15.1140,1096850
2026-01-09,A0152,15.1380,1097650
2026-01-12,A0152,15.1620,1098450
2026-01-13,A0152,15.1860,1099250
2026-01-14,A0152,15.2100,1100050
2026-01-15,A0152,15.2340,1100850
2026-01-16,A0152,15.2580,1101650
2026-01-19,A0152,15.2820,1102450
2026-01-20,A0152,15.3060,1103250
2025-07-23,A0153,12.4200,1000100
2025-07-24,A0153,12.4450,1000900
2025-07-25,A0153,12.4700,1001700
2025-07-28,A0153,12.4950,1002500
2025-07-29,A0153,12.5200,1003300
2025-07-30,A0153,12.5450,1004100
2025-07-31,A0153,12.5700,1004900
2025-08-01,A0153,12.5950,1005700
2025-08-04,A0153,12.6200,1006500
2025-08-05,A0153,12.6450,1007300
2025-08-06,A0153,12.6700,1008100
2025-08-07,A0153,12.6950,1008900
2025-08-08,A0153,12.7200,1009700
2025-08-11,A0153,12.7450,1010500
2025-08-12,A0153,12.7700,1011300
2025-08-13,A0153,12.7950,1012100
2025-08-14,A0153,12.8200,1012900
2025-08-15,A0153,12.8450,1013700
2025-08-18,A0153,12.8700,1014500
2025-08-19,A0153,12.8950,1015300
2025-08-20,A0153,12.9200,1016100
2025-08-21,A0153,12.9450,1016900
2025-08-22,A0153,12.9700,1017700
2025-08-25,A0153,12.9950,1018500
2025-08-26,A0153,13.0200,1019300
2025-08-27,A0153,13.0450,1020100
2025-08-28,A0153,13.0700,1020900
2025-08-29,A0153,13.0950,1021700
2025-09-01,A0153,13.1200,1022500
2025-09-02,A0153,13.1450,1023300
2025-09-03,A0153,13.1700,1024100
2025-09-04,A0153,13.1950,1024900
2025-09-05,A0153,13.2200,1025700
2025-09-08,A0153,13.2450,1026500
2025-09-09,A0153,13.2700,1027300
2025-09-10,A0153,13.2950,1028100
2025-09-11,A0153,13.3200,1028900
2025-09-12,A0153,13.3450,1029700
2025-09-15,A0153,13.3700,1030500
2025-09-16,A0153,13.3950,1031300
2025-09-17,A0153,13.4200,1032100
2025-09-18,A0153,13.4450,1032900
2025-09-19,A0153,13.4700,1033700
2025-09-22,A0153,13.4950,1034500
2025-09-23,A0153,13.5200,1035300
2025-09-24,A0153,13.5450,1036100
2025-09-25,A0153,13.5700,1036900
2025-09-26,A0153,13.5950,1037700
2025-09-29,A0153,13.6200,1038500
2025-09-30,A0153,13.6450,1039300
2025-10-01,A0153,13.6700,1040100
2025-10-02,A0153,13.6950,1040900
2025-10-03,A0153,13.7200,1041700
2025-10-06,A0153,13.7450,1042500
2025-10-07,A0153,13.7700,1043300
2025-10-08,A0153,13.7950,1044100
2025-10-09,A0153,13.8200,1044900
2025-10-10,A0153,13.8450,1045700
2025-10-13,A0153,13.8700,1046500
2025-10-14,A0153,13.8950,1047300
2025-10-15,A0153,13.9200,1048100
2025-10-16,A0153,13.9450,1048900
2025-10-17,A0153,13.9700,1049700
2025-10-20,A0153,13.9950,1050500
2025-10-21,A0153,14.0200,1051300
2025-10-22,A0153,14.0450,1052100
2025-10-23,A0153,14.0700,1052900
2025-10-24,A0153,14.0950,1053700
2025-10-27,A0153,14.1200,1054500
2025-10-28,A0153,14.1450,1055300
2025-10-29,A0153,14.1700,1056100
2025-10-30,A0153,14.1950,1056900
2025-10-31,A0153,14.2200,1057700
2025-11-03,A0153,14.2450,1058500
2025-11-04,A0153,14.2700,1059300
2025-11-05,A0153,14.2950,1060100
2025-11-06,A0153,14.3200,1060900
2025-11-07,A0153,14.3450,1061700
2025-11-10,A0153,14.3700,1062500
2025-11-11,A0153,14.3950,1063300
2025-11-12,A0153,14.4200,1064100
2025-11-13,A0153,14.4450,1064900
2025-11-14,A0153,14.4700,1065700
2025-11-17,A0153,14.4950,1066500
2025-11-18,A0153,14.5200,1067300
2025-11-19,A0153,14.5450,1068100
2025-11-20,A0153,14.5700,1068900
2025-11-21,A0153,14.5950,1069700
2025-11-24,A0153,14.6200,1070500
2025-11-25,A0153,14.6450,1071300
2025-11-26,A0153,14.6700,1072100
2025-11-27,A0153,14.6950,1072900
2025-11-28,A0153,14.7200,1073700
2025-12-01,A0153,14.7450,1074500
2025-12-02,A0153,14.7700,1075300
2025-12-03,A0153,14.7950,1076100
2025-12-04,A0153,14.8200,1076900
2025-12-05,A0153,14.8450,1077700
2025-12-08,A0153,14.8700,1078500
2025-12-09,A0153,14.8950,1079300
2025-12-10,A0153,14.9200,1080100
2025-12-11,A0153,14.9450,1080900
2025-12-12,A0153,14.9700,1081700
2025-12-15,A0153,14.9950,1082500
2025-12-16,A0153,15.0200,1083300
2025-12-17,A0153,15.0450,1084100
2025-12-18,A0153,15.0700,1084900
2025-12-19,A0153,15.0950,1085700
2025-12-22,A0153,15.1200,1086500
2025-12-23,A0153,15.1450,1087300
2025-12-24,A0153,15.1700,1088100
2025-12-25,A0153,15.1950,1088900
2025-12-26,A0153,15.2200,1089700
2025-12-29,A0153,15.2450,1090500
2025-12-30,A0153,15.2700,1091300
2025-12-31,A0153,15.2950,1092100
2026-01-01,A0153,15.3200,1092900
2026-01-02,A0153,15.3450,1093700
2026-01-05,A0153,15.3700,1094500
2026-01-06,A0153,15.3950,1095300
2026-01-07,A0153,15.4200,1096100
2026-01-08,A0153,15.4450,1096900
2026-01-09,A0153,15.4700,1097700
2026-01-12,A0153,15.4950,1098500
2026-01-13,A0153,15.5200,1099300
2026-01-14,A0153,15.5450,1100100
2026-01-15,A0153,15.5700,1100900
2026-01-16,A0153,15.5950,1101700
2026-01-19,A0153,15.6200,1102500
2026-01-20,A0153,15.6450,1103300
2025-07-23,A0154,12.6300,1000150
2025-07-24,A0154,12.6560,1000950
2025-07-25,A0154,12.6820,1001750
2025-07-28,A0154,12.7080,1002550
2025-07-29,A0154,12.7340,1003350
2025-07-30,A0154,12.7600,1004150
2025-07-31,A0154,12.7860,1004950
2025-08-01,A0154,12.8120,1005750
2025-08-04,A0154,12.8380,1006550
2025-08-05,A0154,12.8640,1007350
2025-08-06,A0154,12.8900,1008150
2025-08-07,A0154,12.9160,1008950
2025-08-08,A0154,12.9420,1009750
2025-08-11,A0154,12.9680,1010550
2025-08-12,A0154,12.9940,1011350
2025-08-13,A0154,13.0200,1012150
2025-08-14,A0154,13.0460,1012950
2025-08-15,A0154,13.0720,1013750
2025-08-18,A0154,13.0980,1014550
2025-08-19,A0154,13.1240,1015350
2025-08-20,A0154,13.1500,1016150
2025-08-21,A0154,13.1760,1016950
2025-08-22,A0154,13.2020,1017750
2025-08-25,A0154,13.2280,1018550
2025-08-26,A0154,13.2540,1019350
2025-08-27,A0154,13.2800,1020150
2025-08-28,A0154,13.3060,1020950
2025-08-29,A0154,13.3320,1021750
2025-09-01,A0154,13.3580,1022550
2025-09-02,A0154,13.3840,1023350
2025-09-03,A0154,13.4100,1024150
2025-09-04,A0154,13.4360,1024950
2025-09-05,A0154,13.4620,1025750
2025-09-08,A0154,13.4880,1026550
2025-09-09,A0154,13.5140,1027350
2025-09-10,A0154,13.5400,1028150
2025-09-11,A0154,13.5660,1028950
2025-09-12,A0154,13.5920,1029750
2025-09-15,A0154,13.6180,1030550
2025-09-16,A0154,13.6440,1031350
2025-09-17,A0154,13.6700,1032150
2025-09-18,A0154,13.6960,1032950
2025-09-19,A0154,13.7220,1033750
2025-09-22,A0154,13.7480,1034550
2025-09-23,A0154,13.7740,1035350
2025-09-24,A0154,13.8000,1036150
2025-09-25,A0154,13.8260,1036950
2025-09-26,A0154,13.8520,1037750
2025-09-29,A0154,13.8780,1038550
2025-09-30,A0154,13.9040,1039350
2025-10-01,A0154,13.9300,1040150
2025-10-02,A0154,13.9560,1040950
2025-10-03,A0154,13.9820,1041750
2025-10-06,A0154,14.0080,1042550
2025-10-07,A0154,14.0340,1043350
2025-10-08,A0154,14.0600,1044150
2025-10-09,A0154,14.0860,1044950
2025-10-10,A0154,14.1120,1045750
2025-10-13,A0154,14.1380,1046550
2025-10-14,A0154,14.1640,1047350
2025-10-15,A0154,14.1900,1048150
2025-10-16,A0154,14.2160,1048950
2025-10-17,A0154,14.2420,1049750
2025-10-20,A0154,14.2680,1050550
2025-10-21,A0154,14.2940,1051350
2025-10-22,A0154,14.3200,1052150
2025-10-23,A0154,14.3460,1052950
2025-10-24,A0154,14.3720,1053750
2025-10-27,A0154,14.3980,1054550
2025-10-28,A0154,14.4240,1055350
2025-10-29,A0154,14.4500,1056150
2025-10-30,A0154,14.4760,1056950
2025-10-31,A0154,14.5020,1057750
2025-11-03,A0154,14.5280,1058550
2025-11-04,A0154,14.5540,1059350
2025-11-05,A0154,14.5800,1060150
2025-11-06,A0154,14.6060,1060950
2025-11-07,A0154,14.6320,1061750
2025-11-10,A0154,14.6580,1062550
2025-11-11,A0154,14.6840,1063350
2025-11-12,A0154,14.7100,1064150
2025-11-13,A0154,14.7360,1064950
2025-11-14,A0154,14.7620,1065750
2025-11-17,A0154,14.7880,1066550
2025-11-18,A0154,14.8140,1067350
2025-11-19,A0154,14.8400,1068150
2025-11-20,A0154,14.8660,1068950
2025-11-21,A0154,14.8920,1069750
2025-11-24,A0154,14.9180,1070550
2025-11-25,A0154,14.9440,1071350
2025-11-26,A0154,14.9700,1072150
2025-11-27,A0154,14.9960,1072950
2025-11-28,A0154,15.0220,1073750
2025-12-01,A0154,15.0480,1074550
2025-12-02,A0154,15.0740,1075350
2025-12-03,A0154,15.1000,1076150
2025-12-04,A0154,15.1260,1076950
2025-12-05,A0154,15.1520,1077750
2025-12-08,A0154,15.1780,1078550
2025-12-09,A0154,15.2040,1079350
2025-12-10,A0154,15.2300,1080150
2025-12-11,A0154,15.2560,1080950
2025-12-12,A0154,15.2820,1081750
2025-12-15,A0154,15.3080,1082550
2025-12-16,A0154,15.3340,1083350
2025-12-17,A0154,15.3600,1084150
2025-12-18,A0154,15.3860,1084950
2025-12-19,A0154,15.4120,1085750
2025-12-22,A0154,15.4380,1086550
2025-12-23,A0154,15.4640,1087350
2025-12-24,A0154,15.4900,1088150
2025-12-25,A0154,15.5160,1088950
2025-12-26,A0154,15.5420,1089750
2025-12-29,A0154,15.5680,1090550
2025-12-30,A0154,15.5940,1091350
2025-12-31,A0154,15.6200,1092150
2026-01-01,A0154,15.6460,1092950
2026-01-02,A0154,15.6720,1093750
2026-01-05,A0154,15.6980,1094550
2026-01-06,A0154,15.7240,1095350
2026-01-07,A0154,15.7500,1096150
2026-01-08,A0154,15.7760,1096950
2026-01-09,A0154,15.8020,1097750
2026-01-12,A0154,15.8280,1098550
2026-01-13,A0154,15.8540,1099350
2026-01-14,A0154,15.8800,1100150
2026-01-15,A0154,15.9060,1100950
2026-01-16,A0154,15.9320,1101750
2026-01-19,A0154,15.9580,1102550
2026-01-20,A0154,15.9840,1103350
2025-07-23,A0155,12.8400,1000200
2025-07-24,A0155,12.8600,1001000
2025-07-25,A0155,12.8800,1001800
2025-07-28,A0155,12.9000,1002600
2025-07-29,A0155,12.9200,1003400
2025-07-30,A0155,12.9400,1004200
2025-07-31,A0155,12.9600,1005000
2025-08-01,A0155,12.9800,1005800
2025-08-04,A0155,13.0000,1006600
2025-08-05,A0155,13.0200,1007400
2025-08-06,A0155,13.0400,1008200
2025-08-07,A0155,13.0600,1009000
2025-08-08,A0155,13.0800,1009800
2025-08-11,A0155,13.1000,1010600
2025-08-12,A0155,13.1200,1011400
2025-08-13,A0155,13.1400,1012200
2025-08-14,A0155,13.1600,1013000
2025-08-15,A0155,13.1800,1013800
2025-08-18,A0155,13.2000,1014600
2025-08-19,A0155,13.2200,1015400
2025-08-20,A0155,13.2400,1016200
2025-08-21,A0155,13.2600,1017000
2025-08-22,A0155,13.2800,1017800
2025-08-25,A0155,13.3000,1018600
2025-08-26,A0155,13.3200,1019400
2025-08-27,A0155,13.3400,1020200
2025-08-28,A0155,13.3600,1021000
2025-08-29,A0155,13.3800,1021800
2025-09-01,A0155,13.4000,1022600
2025-09-02,A0155,13.4200,1023400
2025-09-03,A0155,13.4400,1024200
2025-09-04,A0155,13.4600,1025000
2025-09-05,A0155,13.4800,1025800
2025-09-08,A0155,13.5000,1026600
2025-09-09,A0155,13.5200,1027400
2025-09-10,A0155,13.5400,1028200
2025-09-11,A0155,13.5600,1029000
2025-09-12,A0155,13.5800,1029800
2025-09-15,A0155,13.6000,1030600
2025-09-16,A0155,13.6200,1031400
2025-09-17,A0155,13.6400,1032200
2025-09-18,A0155,13.6600,1033000
2025-09-19,A0155,13.6800,1033800
2025-09-22,A0155,13.7000,1034600
2025-09-23,A0155,13.7200,1035400
2025-09-24,A0155,13.7400,1036200
2025-09-25,A0155,13.7600,1037000
2025-09-26,A0155,13.7800,1037800
2025-09-29,A0155,13.8000,1038600
2025-09-30,A0155,13.8200,1039400
2025-10-01,A0155,13.8400,1040200
2025-10-02,A0155,13.8600,1041000
2025-10-03,A0155,13.8800,1041800
2025-10-06,A0155,13.9000,1042600
2025-10-07,A0155,13.9200,1043400
2025-10-08,A0155,13.9400,1044200
